"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"smaller-space"
"05/23/2022 11:31:30:518 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","52","0","32"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles + 0.001)"
"1010","false","false","30","10","1","5","5","5","50","50","0","0","50","50","5","5","1","3","1000","0.1738405071738405","0.3203203203203203","0.16052416052416052","0.8786788230192761","1","500.62787877740936"
"1011","false","false","30","10","2","5","5","5","50","50","0","0","50","50","5","5","1","3","1000","0.16691691691691693","0.2777777777777778","0.14474474474474475","0.8338914376145261","1","498.51849149500674"
"1012","false","false","30","10","3","5","5","5","50","50","0","0","50","50","5","5","1","3","1000","0.1614114114114114","0.29696363029696365","0.11622733844956067","0.7625892334194659","1","498.5723521589911"
"1013","false","false","30","10","4","5","5","5","50","50","0","0","50","50","5","5","1","3","1000","0.15807474140807473","0.2705205205205205","0.10185185185185185","0.7218678100263852","1","488.7812724109381"
"1014","false","false","30","10","5","5","5","5","50","50","0","0","50","50","5","5","1","3","1000","0.16691691691691693","0.26746746746746747","0.09509509509509509","0.7089371986737106","1","482.83484116199844"
"1016","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","3","1000","0.1498164831498165","0","0.1498164831498165","0.920107423904974","1","507.05651054759994"
"1015","false","false","30","10","6","5","5","5","50","50","0","0","50","50","5","5","1","3","1000","0.170337003670337","0.2629295962629296","0.07774441107774441","0.700801926216128","1","502.9669427194208"
"1017","false","false","30","10","1","5","5","5","50","50","8","0","50","50","5","5","1","3","1000","0.18151484818151484","0.33633633633633636","0.16744016744016743","0.875865931372549","1","493.19784319952055"
"1018","false","false","30","10","2","5","5","5","50","50","8","0","50","50","5","5","1","3","1000","0.1916082749416083","0.3283283283283283","0.16426426426426427","0.8465752433489783","0.998","496.3319563204369"
"1019","false","false","30","10","3","5","5","5","50","50","8","0","50","50","5","5","1","3","1000","0.17834501167834502","0.2789456122789456","0.1448114781448115","0.8120738072965388","0.99","496.3458857128691"
"1020","false","false","30","10","4","5","5","5","50","50","8","0","50","50","5","5","1","3","1000","0.19019019019019018","0.2937937937937938","0.13838838838838838","0.7940327485380116","0.998","500.81600841403133"
"1021","false","false","30","10","5","5","5","5","50","50","8","0","50","50","5","5","1","3","1000","0.1544878211544878","0.24884884884884884","0.08708708708708708","0.7150928005759539","0.99","499.3339636425682"
"1022","false","false","30","10","6","5","5","5","50","50","8","0","50","50","5","5","1","3","1000","0.19344344344344344","0.25759092425759095","0.12929596262929596","0.8036869343760117","0.982","483.8040173333258"
"1023","false","false","30","10","0","5","5","5","50","50","40","0","50","50","5","5","1","3","1000","0.14914914914914915","0","0.14914914914914915","0.9356891126025354","1","507.26146126316485"
"1024","false","false","30","10","1","5","5","5","50","50","40","0","50","50","5","5","1","3","1000","0.16057724391057723","0.31931931931931934","0.14614614614614616","0.8600567099567099","0.9646666666666667","525.7067398926026"
"1025","false","false","30","10","2","5","5","5","50","50","40","0","50","50","5","5","1","3","1000","0.1558224891558225","0.3033033033033033","0.12632632632632632","0.8146967166309779","0.892","506.3562599805889"
"1027","false","false","30","10","4","5","5","5","50","50","40","0","50","50","5","5","1","3","1000","0.15215215215215216","0.25425425425425424","0.1011011011011011","0.7208602339181287","0.8028333333333333","481.59129298722974"
"1028","false","false","30","10","5","5","5","5","50","50","40","0","50","50","5","5","1","3","1000","0.14973306639973308","0.2552552552552553","0.07436007436007436","0.6543711234911792","0.7370833333333333","478.5534938420647"
"1026","false","false","30","10","3","5","5","5","50","50","40","0","50","50","5","5","1","3","1000","0.11586586586586586","0.2615949282615949","0.06728951173395618","0.6529277668198711","0.8235","496.5878354299241"
"1029","false","false","30","10","6","5","5","5","50","50","40","0","50","50","5","5","1","3","1000","0.1229562896229563","0.21705038371705038","0.028862195528862194","0.561384486657621","0.6738333333333333","502.9684511747278"
"1030","false","false","30","10","0","5","5","5","50","50","0","8","50","50","5","5","1","3","1000","0.15807474140807473","0","0.15807474140807473","0.9595986807387863","1","523.2329692702009"
"1031","false","false","30","10","1","5","5","5","50","50","0","8","50","50","5","5","1","3","1000","0.14339339339339338","0.3163163163163163","0.12767312767312766","0.8440499709133217","0.996","547.9118394928217"
"1032","false","false","30","10","2","5","5","5","50","50","0","8","50","50","5","5","1","3","1000","0.14756423089756424","0.2862862862862863","0.11981981981981982","0.7841058983792493","0.994","502.62549314556634"
"1033","false","false","30","10","3","5","5","5","50","50","0","8","50","50","5","5","1","3","1000","0.14631297964631299","0.28561895228561895","0.09987765543321099","0.7157024325351578","0.99","506.80130741088516"
"1034","false","false","30","10","4","5","5","5","50","50","0","8","50","50","5","5","1","3","1000","0.18251584918251584","0.2782782782782783","0.13463463463463463","0.7986984156002437","0.994","510.2415401089853"
"1035","false","false","30","10","5","5","5","5","50","50","0","8","50","50","5","5","1","3","1000","0.18101434768101435","0.2898898898898899","0.10324610324610324","0.7161522273425499","0.996","480.2311151008686"
"1036","false","false","30","10","6","5","5","5","50","50","0","8","50","50","5","5","1","3","1000","0.1802635969302636","0.25191858525191857","0.1086086086086086","0.7648850845193484","0.988","482.4653019596011"
"1037","false","false","30","10","0","5","5","5","50","50","8","8","50","50","5","5","1","3","1000","0.1638304971638305","0","0.1638304971638305","0.9137965376782078","1","496.15809767917636"
"1038","false","false","30","10","1","5","5","5","50","50","8","8","50","50","5","5","1","3","1000","0.1498164831498165","0.33233233233233234","0.13322413322413323","0.8307421677802524","1","510.99860189387425"
"1039","false","false","30","10","2","5","5","5","50","50","8","8","50","50","5","5","1","3","1000","0.14956623289956622","0.3023023023023023","0.11901901901901901","0.773059657928983","1","514.6924067527012"
"1040","false","false","30","10","3","5","5","5","50","50","8","8","50","50","5","5","1","3","1000","0.16933600266933602","0.27927927927927926","0.1326882437993549","0.7919540234155296","0.986","497.18448414557434"
"1041","false","false","30","10","4","5","5","5","50","50","8","8","50","50","5","5","1","3","1000","0.17175508842175508","0.2852852852852853","0.11498998998999","0.742733964707787","0.992","485.65542221689054"
"1042","false","false","30","10","5","5","5","5","50","50","8","8","50","50","5","5","1","3","1000","0.1678345011678345","0.25965965965965965","0.10224510224510225","0.7528335984095427","0.9681666666666666","502.1190347320901"
"1043","false","false","30","10","6","5","5","5","50","50","8","8","50","50","5","5","1","3","1000","0.1754254254254254","0.2569235902569236","0.09392726059392727","0.7306040418449833","0.98","480.57371346946576"
"1044","false","false","30","10","0","5","5","5","50","50","40","8","50","50","5","5","1","3","1000","0.1574074074074074","0","0.1574074074074074","0.9374227169726579","1","503.4968184966516"
"1045","false","false","30","10","1","5","5","5","50","50","40","8","50","50","5","5","1","3","1000","0.14806473139806473","0.3303303303303303","0.1314951314951315","0.8104755868544601","0.9451666666666667","499.41662004697463"
"1046","false","false","30","10","2","5","5","5","50","50","40","8","50","50","5","5","1","3","1000","0.15757424090757424","0.3008008008008008","0.12892892892892893","0.7957149638256573","0.9080833333333334","500.72181009962407"
"1047","false","false","30","10","3","5","5","5","50","50","40","8","50","50","5","5","1","3","1000","0.15765765765765766","0.30563897230563897","0.10833055277499722","0.7219694885361552","0.8305","489.01825977869856"
"1048","false","false","30","10","4","5","5","5","50","50","40","8","50","50","5","5","1","3","1000","0.18259926593259926","0.2902902902902903","0.12875375375375375","0.7582229333062606","0.788","507.1313352529304"
"1049","false","false","30","10","5","5","5","5","50","50","40","8","50","50","5","5","1","3","1000","0.15273606940273607","0.2506506506506507","0.0827970827970828","0.6922991625705444","0.72225","476.8462715203323"
"1051","false","false","30","10","0","5","5","5","50","50","0","40","50","50","5","5","1","3","1000","0.11695028361695028","0","0.11695028361695028","0.8242797432239657","0.5801666666666667","509.75355937691916"
"1050","false","false","30","10","6","5","5","5","50","50","40","8","50","50","5","5","1","3","1000","0.15065065065065064","0.24224224224224225","0.05905905905905906","0.6637212624584717","0.7144166666666667","482.4388247847039"
"1052","false","false","30","10","1","5","5","5","50","50","0","40","50","50","5","5","1","3","1000","0.1111111111111111","0.21421421421421422","0.10173810173810174","0.8278278283664045","0.60725","506.4005207203298"
"1054","false","false","30","10","3","5","5","5","50","50","0","40","50","50","5","5","1","3","1000","0.11411411411411411","0.1354688021354688","0.10699588477366255","0.8614547758284601","0.5658333333333333","517.3110253574376"
"1053","false","false","30","10","2","5","5","5","50","50","0","40","50","50","5","5","1","3","1000","0.12178845512178846","0.17067067067067068","0.11201201201201201","0.8135703196347032","0.5848333333333333","516.6756735098127"
"1055","false","false","30","10","4","5","5","5","50","50","0","40","50","50","5","5","1","3","1000","0.11344678011344678","0.17717717717717718","0.08158158158158157","0.7067176470588235","0.6226666666666667","541.063572747373"
"1056","false","false","30","10","5","5","5","5","50","50","0","40","50","50","5","5","1","3","1000","0.13438438438438438","0.16596596596596597","0.11182611182611182","0.8553176084851086","0.6443333333333333","494.8190597026321"
"1058","false","false","30","10","0","5","5","5","50","50","8","40","50","50","5","5","1","3","1000","0.08675342008675342","0","0.08675342008675342","0.8736576923076923","0.50725","529.4937216406523"
"1057","false","false","30","10","6","5","5","5","50","50","0","40","50","50","5","5","1","3","1000","0.13813813813813813","0.16466466466466467","0.11161161161161161","0.8290049919484702","0.6988333333333333","520.3203379708104"
"1059","false","false","30","10","1","5","5","5","50","50","8","40","50","50","5","5","1","3","1000","0.10852519185852519","0.15915915915915915","0.10392210392210392","0.7954497309761721","0.54925","514.7336550855841"
"1060","false","false","30","10","2","5","5","5","50","50","8","40","50","50","5","5","1","3","1000","0.12629295962629297","0.13613613613613615","0.12432432432432433","0.824196389739662","0.6060833333333333","532.5643774343611"
"1061","false","false","30","10","3","5","5","5","50","50","8","40","50","50","5","5","1","3","1000","0.11494828161494829","0.16750083416750083","0.09743076409743076","0.7791275761973875","0.6145833333333334","490.0185123232857"
"1062","false","false","30","10","4","5","5","5","50","50","8","40","50","50","5","5","1","3","1000","0.10368702035368701","0.11936936936936937","0.09584584584584585","0.8137899973183159","0.59525","520.5595168467282"
"1063","false","false","30","10","5","5","5","5","50","50","8","40","50","50","5","5","1","3","1000","0.14472806139472807","0.1991991991991992","0.10582010582010581","0.7764208453410182","0.6604166666666667","511.6976877823125"
"1065","false","false","30","10","0","5","5","5","50","50","40","40","50","50","5","5","1","3","1000","0.10168501835168502","0","0.10168501835168502","0.8611199617172546","0.5561666666666667","515.2809554709144"
"1064","false","false","30","10","6","5","5","5","50","50","8","40","50","50","5","5","1","3","1000","0.14681348014681347","0.165331998665332","0.12829496162829496","0.8438446973393828","0.712","508.1724385383872"
"1066","false","false","30","10","1","5","5","5","50","50","40","40","50","50","5","5","1","3","1000","0.08775442108775443","0.13613613613613615","0.08335608335608335","0.7966779467680608","0.5401666666666667","543.9918783347164"
"1067","false","false","30","10","2","5","5","5","50","50","40","40","50","50","5","5","1","3","1000","0.11795128461795129","0.1986986986986987","0.1018018018018018","0.7748524752475248","0.5935833333333334","503.9416520921838"
"1068","false","false","30","10","3","5","5","5","50","50","40","40","50","50","5","5","1","3","1000","0.13221554888221554","0.18451785118451786","0.11478144811478144","0.861982229232387","0.5805833333333333","510.1977853641733"
"1069","false","false","30","10","4","5","5","5","50","50","40","40","50","50","5","5","1","3","1000","0.12912912912912913","0.1986986986986987","0.09434434434434434","0.7520456509688693","0.5808333333333333","493.39244612891076"
"1070","false","false","30","10","5","5","5","5","50","50","40","40","50","50","5","5","1","3","1000","0.1140306973640307","0.1833833833833834","0.0644930644930645","0.6860912216532553","0.5745833333333333","495.1971505507311"
"1071","false","false","30","10","6","5","5","5","50","50","40","40","50","50","5","5","1","3","1000","0.10669002335669002","0.1569903236569903","0.05638972305638972","0.6789506645817045","0.594","504.2568379539969"
"1072","false","false","30","10","0","5","5","5","50","50","0","0","50","50","5","5","3","3","1000","0.15857524190857525","0","0.15857524190857525","0.9037910398036121","1","523.5441748847055"
"1074","false","false","30","10","2","5","5","5","50","50","0","0","50","50","5","5","3","3","1000","0.15515515515515516","0.15565565565565564","0.15505505505505507","0.9478598566308244","1","517.5809045263954"
"1073","false","false","30","10","1","5","5","5","50","50","0","0","50","50","5","5","3","3","1000","0.15498832165498833","0.17017017017017017","0.1536081536081536","0.9389128096095425","1","507.7828268122568"
"1075","false","false","30","10","3","5","5","5","50","50","0","0","50","50","5","5","3","3","1000","0.15799132465799132","0.13913913913913914","0.16427538649760873","0.9088469200985568","1","520.408912138906"
"1076","false","false","30","10","4","5","5","5","50","50","0","0","50","50","5","5","3","3","1000","0.1607440774107441","0.16091091091091092","0.16066066066066065","0.916420705760249","1","505.1357005004149"
"1077","false","false","30","10","5","5","5","5","50","50","0","0","50","50","5","5","3","3","1000","0.16199532866199534","0.15335335335335334","0.16816816816816818","0.9196846206659801","1","520.5048813054165"
"1078","false","false","30","10","6","5","5","5","50","50","0","0","50","50","5","5","3","3","1000","0.13029696363029697","0.13313313313313313","0.12746079412746078","0.9199743920188477","1","510.70645921481486"
"1079","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.13129796463129798","0","0.13129796463129798","0.9014130029648454","1","528.6337175135213"
"1080","false","false","30","10","1","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.14214214214214213","0.15515515515515516","0.14095914095914097","0.9311446009389671","1","515.3917163194153"
"1081","false","false","30","10","2","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.1324657991324658","0.12562562562562563","0.13383383383383382","0.8646046179680941","1","513.4555960607078"
"1082","false","false","30","10","3","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.14364364364364365","0.14714714714714713","0.14247580914247582","0.9481223384917674","1","498.05429845859555"
"1083","false","false","30","10","4","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.14164164164164164","0.1448948948948949","0.140015015015015","0.9132330977620731","1","527.2470393126977"
"1084","false","false","30","10","5","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.1704204204204204","0.16956956956956956","0.17102817102817103","0.941077320933268","1","501.7344582797561"
"1085","false","false","30","10","6","5","5","5","50","50","8","0","50","50","5","5","3","3","1000","0.15799132465799132","0.1608274941608275","0.15515515515515516","0.9432538190777895","1","503.10374704131624"
"1086","false","false","30","10","0","5","5","5","50","50","40","0","50","50","5","5","3","3","1000","0.15557223890557223","0","0.15557223890557223","0.9052278822492674","1","519.2318931732476"
"1087","false","false","30","10","1","5","5","5","50","50","40","0","50","50","5","5","3","3","1000","0.13963963963963963","0.1831831831831832","0.13568113568113568","0.9013345679012346","0.938","505.2673206288407"
"1088","false","false","30","10","2","5","5","5","50","50","40","0","50","50","5","5","3","3","1000","0.12829496162829496","0.16466466466466467","0.12102102102102102","0.9035460338101431","0.8815833333333334","499.8046165119529"
"1089","false","false","30","10","3","5","5","5","50","50","40","0","50","50","5","5","3","3","1000","0.11269602936269603","0.13380046713380048","0.10566121677232788","0.8869122378485073","0.87","508.1010302731086"
"1090","false","false","30","10","4","5","5","5","50","50","40","0","50","50","5","5","3","3","1000","0.11236236236236236","0.1574074074074074","0.08983983983983984","0.8154540960917653","0.70775","532.9780749977172"
"1091","false","false","30","10","5","5","5","5","50","50","40","0","50","50","5","5","3","3","1000","0.07991324657991325","0.09769769769769769","0.06721006721006721","0.8026400139178844","0.698","501.234341091502"
"1092","false","false","30","10","6","5","5","5","50","50","40","0","50","50","5","5","3","3","1000","0.09267600934267602","0.10193526860193527","0.08341675008341674","0.8219571857185719","0.6635","506.4612903138701"
"1093","false","false","30","10","0","5","5","5","50","50","0","8","50","50","5","5","3","3","1000","0.13713713713713713","0","0.13713713713713713","0.9216328467153284","1","519.2776646729534"
"1094","false","false","30","10","1","5","5","5","50","50","0","8","50","50","5","5","3","3","1000","0.1498998998998999","0.15515515515515516","0.14942214942214943","0.942450380396841","0.996","517.4326558527235"
"1095","false","false","30","10","2","5","5","5","50","50","0","8","50","50","5","5","3","3","1000","0.16107774441107775","0.16066066066066065","0.16116116116116116","0.9160761781460383","1","496.86406169649837"
"1096","false","false","30","10","3","5","5","5","50","50","0","8","50","50","5","5","3","3","1000","0.17008675342008675","0.18351685018351685","0.1656100544989434","0.9097370769985287","1","512.8643880017714"
"1097","false","false","30","10","4","5","5","5","50","50","0","8","50","50","5","5","3","3","1000","0.12821154487821154","0.12487487487487488","0.12987987987987987","0.9067905226631967","1","507.03089978471064"
"1098","false","false","30","10","5","5","5","5","50","50","0","8","50","50","5","5","3","3","1000","0.12170503837170504","0.14454454454454455","0.1053911053911054","0.836703221850859","1","517.633641101"
"1099","false","false","30","10","6","5","5","5","50","50","0","8","50","50","5","5","3","3","1000","0.13363363363363365","0.1284617951284618","0.13880547213880548","0.9228007906783188","1","538.5926725389061"
"1100","false","false","30","10","0","5","5","5","50","50","8","8","50","50","5","5","3","3","1000","0.14214214214214213","0","0.14214214214214213","0.9132455399061032","1","538.5390032048103"
"1101","false","false","30","10","1","5","5","5","50","50","8","8","50","50","5","5","3","3","1000","0.14189189189189189","0.12812812812812813","0.14314314314314314","0.9361670194003527","1","496.7345698209466"
"1102","false","false","30","10","2","5","5","5","50","50","8","8","50","50","5","5","3","3","1000","0.13913913913913914","0.14664664664664664","0.13763763763763764","0.9387490009523656","1","518.9283459662195"
"1103","false","false","30","10","3","5","5","5","50","50","8","8","50","50","5","5","3","3","1000","0.14572906239572905","0.14681348014681347","0.14536758981203426","0.9148586338485022","1","517.9270074831096"
"1104","false","false","30","10","4","5","5","5","50","50","8","8","50","50","5","5","3","3","1000","0.1423923923923924","0.13863863863863865","0.14426926926926928","0.9344389962897871","1","505.5866985432346"
"1105","false","false","30","10","5","5","5","5","50","50","8","8","50","50","5","5","3","3","1000","0.15256923590256924","0.14774774774774774","0.15601315601315602","0.9390921632950611","1","513.6733112775772"
"1107","false","false","30","10","0","5","5","5","50","50","40","8","50","50","5","5","3","3","1000","0.1369703036369703","0","0.1369703036369703","0.9514804303694682","1","513.3328177023035"
"1106","false","false","30","10","6","5","5","5","50","50","8","8","50","50","5","5","3","3","1000","0.13421755088421755","0.13613613613613615","0.13229896563229895","0.9257820594422466","0.998","512.5546845527132"
"1108","false","false","30","10","1","5","5","5","50","50","40","8","50","50","5","5","3","3","1000","0.1229562896229563","0.17017017017017017","0.11866411866411866","0.8679199909543193","0.948","532.4114434115038"
"1109","false","false","30","10","2","5","5","5","50","50","40","8","50","50","5","5","3","3","1000","0.15031698365031698","0.1896896896896897","0.14244244244244245","0.890777025527192","0.89","502.6639829833613"
"1110","false","false","30","10","3","5","5","5","50","50","40","8","50","50","5","5","3","3","1000","0.13905572238905572","0.16616616616616617","0.13001890779668557","0.8336832833433313","0.8169166666666666","517.9115069517055"
"1112","false","false","30","10","5","5","5","5","50","50","40","8","50","50","5","5","3","3","1000","0.1255422088755422","0.17537537537537537","0.08994708994708994","0.7705872646733112","0.7455833333333334","518.286034361439"
"1111","false","false","30","10","4","5","5","5","50","50","40","8","50","50","5","5","3","3","1000","0.1389723056389723","0.16491491491491492","0.126001001001001","0.8911564628572517","0.8133333333333334","495.559726554786"
"1113","false","false","30","10","6","5","5","5","50","50","40","8","50","50","5","5","3","3","1000","0.12320653987320654","0.142308975642309","0.1041041041041041","0.8707273978785827","0.6828333333333333","513.1628211490716"
"1114","false","false","30","10","0","5","5","5","50","50","0","40","50","50","5","5","3","3","1000","0.09000667334000667","0","0.09000667334000667","0.8535908866234168","0.5446666666666666","497.6983339218407"
"1115","false","false","30","10","1","5","5","5","50","50","0","40","50","50","5","5","3","3","1000","0.10485485485485485","0.12712712712712712","0.10283010283010283","0.8338974012198356","0.6029166666666667","501.25894887911784"
"1116","false","false","30","10","2","5","5","5","50","50","0","40","50","50","5","5","3","3","1000","0.085669002335669","0.05755755755755756","0.0912912912912913","0.7509737108447999","0.5529166666666666","525.3373657864014"
"1117","false","false","30","10","3","5","5","5","50","50","0","40","50","50","5","5","3","3","1000","0.10243576910243576","0.0940940940940941","0.10521632743854967","0.8292259500542888","0.6079166666666667","517.4604906673529"
"1118","false","false","30","10","4","5","5","5","50","50","0","40","50","50","5","5","3","3","1000","0.10869202535869203","0.07882882882882883","0.12362362362362363","0.8297878997185981","0.6446666666666667","507.2866406088714"
"1119","false","false","30","10","5","5","5","5","50","50","0","40","50","50","5","5","3","3","1000","0.11461461461461461","0.1083083083083083","0.11911911911911911","0.8325842309558467","0.68175","535.5207165060287"
"1120","false","false","30","10","6","5","5","5","50","50","0","40","50","50","5","5","3","3","1000","0.09300967634300968","0.07207207207207207","0.11394728061394728","0.7890134537032383","0.6071666666666666","509.22824284462524"
"1121","false","false","30","10","0","5","5","5","50","50","8","40","50","50","5","5","3","3","1000","0.11361361361361362","0","0.11361361361361362","0.8454255017131669","0.6023333333333334","501.2030093957347"
"1122","false","false","30","10","1","5","5","5","50","50","8","40","50","50","5","5","3","3","1000","0.10543877210543877","0.062062062062062065","0.10938210938210938","0.799018776371308","0.5715833333333333","509.09057825112484"
"1123","false","false","30","10","2","5","5","5","50","50","8","40","50","50","5","5","3","3","1000","0.1050216883550217","0.05155155155155155","0.11571571571571572","0.7360676992321948","0.5646666666666667","533.0432620784256"
"1124","false","false","30","10","3","5","5","5","50","50","8","40","50","50","5","5","3","3","1000","0.10135135135135136","0.07707707707707707","0.10944277610944278","0.8198216741432727","0.612","507.674479280264"
"1125","false","false","30","10","4","5","5","5","50","50","8","40","50","50","5","5","3","3","1000","0.10135135135135136","0.06231231231231231","0.12087087087087087","0.7724593964334705","0.5755","509.6662471882739"
"1126","false","false","30","10","5","5","5","5","50","50","8","40","50","50","5","5","3","3","1000","0.10777444110777444","0.1041041041041041","0.1103961103961104","0.8921278637770897","0.61725","525.4639895789554"
"1127","false","false","30","10","6","5","5","5","50","50","8","40","50","50","5","5","3","3","1000","0.10677344010677343","0.06756756756756757","0.14597931264597933","0.7377302083333332","0.62675","515.8620969827367"
"1128","false","false","30","10","0","5","5","5","50","50","40","40","50","50","5","5","3","3","1000","0.09000667334000667","0","0.09000667334000667","0.76977139415442","0.5611666666666667","525.5148048982346"
"1129","false","false","30","10","1","5","5","5","50","50","40","40","50","50","5","5","3","3","1000","0.0990990990990991","0.13013013013013014","0.09627809627809628","0.8442358024691358","0.5645833333333333","501.85732166892114"
"1130","false","false","30","10","2","5","5","5","50","50","40","40","50","50","5","5","3","3","1000","0.10226893560226893","0.12812812812812813","0.0970970970970971","0.7563533985861881","0.5441666666666667","502.7377628566372"
"1131","false","false","30","10","3","5","5","5","50","50","40","40","50","50","5","5","3","3","1000","0.12320653987320654","0.08875542208875542","0.1346902458013569","0.8587662153012864","0.59","526.8107469121551"
"1132","false","false","30","10","4","5","5","5","50","50","40","40","50","50","5","5","3","3","1000","0.10543877210543877","0.10260260260260261","0.10685685685685686","0.8819883970134876","0.5424166666666667","498.3548272509278"
"1133","false","false","30","10","5","5","5","5","50","50","40","40","50","50","5","5","3","3","1000","0.1175342008675342","0.12352352352352353","0.11325611325611326","0.8426005914360066","0.5541666666666667","499.4006391762675"
"1134","false","false","30","10","6","5","5","5","50","50","40","40","50","50","5","5","3","3","1000","0.09267600934267602","0.07991324657991325","0.10543877210543877","0.7832533153315331","0.5476666666666666","519.941026155692"
"1135","false","false","30","10","0","5","5","5","50","50","0","0","50","50","5","5","0","0","1000","0.05613947280613947","0","0.05613947280613947","0.7614917781079742","1","126.24646917315131"
"1136","false","false","30","10","1","5","5","5","50","50","0","0","50","50","5","5","0","0","1000","0.057057057057057055","0.025025025025025027","0.05996905996905997","0.6442495148376614","1","142.94715943397745"
"1137","false","false","30","10","2","5","5","5","50","50","0","0","50","50","5","5","0","0","1000","0.06231231231231231","0.0940940940940941","0.055955955955955955","0.6929826416778224","1","125.55137141717347"
"1138","false","false","30","10","3","5","5","5","50","50","0","0","50","50","5","5","0","0","1000","0.0533033033033033","0.04771438104771438","0.055166277388499614","0.7675752217005738","1","108.35194311120014"
"1139","false","false","30","10","4","5","5","5","50","50","0","0","50","50","5","5","0","0","1000","0.04904904904904905","0.04479479479479479","0.051176176176176175","0.6823562358276645","1","131.99467347844646"
"1140","false","false","30","10","5","5","5","5","50","50","0","0","50","50","5","5","0","0","1000","0.044711378044711377","0.03983983983983984","0.04819104819104819","0.8059701507620479","1","83.18454629748825"
"1141","false","false","30","10","6","5","5","5","50","50","0","0","50","50","5","5","0","0","1000","0.05513847180513847","0.05288621955288622","0.05739072405739072","0.6706748865355522","1","142.99373223338543"
"1142","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.048214881548214884","0","0.048214881548214884","0.6584044982698962","1","110.3025773311811"
"1143","false","false","30","10","1","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.048381715048381714","0.014014014014014014","0.0515060515060515","0.7506747126436781","0.972","104.81533652528185"
"1145","false","false","30","10","3","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.0518018018018018","0.05472138805472139","0.05082860638416194","0.6897135265700483","0.8434166666666667","125.76469281047856"
"1146","false","false","30","10","4","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.058308308308308306","0.031031031031031032","0.07194694694694695","0.6449497854077253","0.8194166666666667","147.42754302211299"
"1144","false","false","30","10","2","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.0457957957957958","0.07107107107107107","0.040740740740740744","0.6467820306103367","0.904","112.74114254800993"
"1147","false","false","30","10","5","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.06064397731064398","0.053853853853853856","0.0654940654940655","0.6657350298028427","0.728","221.43848495394093"
"1148","false","false","30","10","6","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.052802802802802806","0.062062062062062065","0.04354354354354354","0.5736913638757241","0.7638333333333334","147.57322658258045"
"1149","false","false","30","10","0","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.04854854854854855","0","0.04854854854854855","0.7277632302405499","1","103.98951204551196"
"1150","false","false","30","10","1","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.05839172505839173","0.07707707707707707","0.056693056693056694","0.8269047629350907","0.9556666666666667","114.02412282268169"
"1151","false","false","30","10","2","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.05947614280947614","0.11661661661661661","0.04804804804804805","0.6128863487611034","0.8985833333333333","194.888927224506"
"1152","false","false","30","10","3","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.058308308308308306","0.07173840507173841","0.05383160938716494","0.7887266094420601","0.8306666666666667","172.05411723302257"
"1153","false","false","30","10","4","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.06289622956289623","0.08008008008008008","0.0543043043043043","0.7487737400530503","0.76425","191.698684749755"
"1154","false","false","30","10","5","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.062479145812479146","0.07107107107107107","0.05634205634205634","0.6937027164346756","0.7110833333333333","243.1759103125363"
"1155","false","false","30","10","6","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.05847514180847514","0.07557557557557558","0.041374708041374705","0.5382597717546362","0.6735833333333333","261.7728077420717"
"1156","false","false","30","10","0","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.06606606606606606","0","0.06606606606606606","0.6646622895622896","0.6033333333333334","173.6765483881965"
"1157","false","false","30","10","1","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.05655655655655656","0.014014014014014014","0.06042406042406043","0.6217814159292036","0.6281666666666667","165.90683494567116"
